customer_id,age,gender,city,customer_segment,preferred_device
1343,58,Male,New York,New,Tablet
1344,26,Female,Seattle,Regular,Mobile
1345,62,Male,Los Angeles,Loyal,Desktop
1346,60,Male,Houston,Loyal,Desktop
1347,62,Female,Los Angeles,Regular,Mobile
1348,35,Male,Houston,VIP,Desktop
1349,21,Female,Los Angeles,Regular,Desktop
1350,22,Female,Chicago,VIP,Mobile
1351,59,Female,New York,Regular,Tablet
1352,67,Female,Chicago,New,Desktop
1353,63,Female,New York,New,Mobile
1354,22,Female,Houston,New,Desktop
1355,27,Male,New York,VIP,Desktop
1356,27,Female,Houston,New,Tablet
1357,63,Female,Houston,VIP,Desktop
1358,64,Male,Seattle,Regular,Mobile
1359,42,Female,New York,Loyal,Desktop
1360,61,Female,Houston,New,Tablet
1361,59,Male,Los Angeles,Loyal,Mobile
1362,47,Female,Chicago,Regular,Tablet
1363,20,Female,Chicago,Loyal,Tablet
1364,42,Male,Los Angeles,VIP,Mobile
1365,58,Female,Chicago,Regular,Mobile
1366,30,Male,Seattle,Regular,Desktop
1367,42,Male,Seattle,Loyal,Desktop
1368,52,Female,New York,New,Desktop
1369,21,Female,New York,VIP,Mobile
1370,31,Female,Seattle,Regular,Tablet
1371,55,Male,New York,New,Tablet
1372,27,Female,New York,VIP,Tablet
1373,20,Male,Chicago,New,Mobile
1374,58,Male,Los Angeles,New,Desktop
1375,57,Male,Seattle,New,Mobile
1376,25,Female,Seattle,Regular,Mobile
1377,69,Male,Houston,Loyal,Tablet
1378,61,Female,Los Angeles,New,Tablet
1379,54,Male,Los Angeles,Regular,Mobile
1380,55,Male,Los Angeles,New,Mobile
1381,35,Male,Houston,Regular,Tablet
1382,41,Male,Houston,Regular,Tablet
1383,20,Male,New York,VIP,Mobile
1384,19,Female,New York,New,Mobile
1385,29,Male,Seattle,Loyal,Desktop
1386,62,Female,Chicago,Regular,Mobile
1387,58,Female,Seattle,VIP,Desktop
1388,33,Male,Seattle,New,Tablet
1389,29,Female,Seattle,New,Tablet
1390,70,Female,Los Angeles,VIP,Mobile
1391,53,Male,Chicago,New,Tablet
1392,24,Female,Seattle,Regular,Desktop
1393,67,Male,Los Angeles,New,Mobile
1394,25,Male,Houston,VIP,Mobile
1395,28,Male,New York,Loyal,Desktop
1396,31,Female,Los Angeles,Loyal,Tablet
1397,69,Female,New York,New,Tablet
1398,21,Male,Chicago,New,Desktop
1399,50,Male,New York,Regular,Tablet
1400,46,Female,Houston,Regular,Tablet
1401,61,Female,Chicago,New,Desktop
1402,32,Male,Chicago,VIP,Mobile
1403,42,Male,New York,VIP,Tablet
1404,49,Male,Houston,Regular,Mobile
1405,57,Female,Chicago,VIP,Desktop
1406,26,Female,Chicago,Loyal,Desktop
1407,30,Female,Chicago,New,Tablet
1408,54,Male,Los Angeles,Regular,Mobile
1409,47,Female,Houston,Regular,Desktop
1410,32,Female,Seattle,Regular,Tablet
1411,57,Male,Seattle,Regular,Mobile
1412,44,Female,Chicago,VIP,Desktop
1413,35,Male,Houston,Regular,Mobile
1414,38,Female,Seattle,Regular,Tablet
1415,27,Male,Houston,New,Mobile
1416,48,Male,Houston,VIP,Desktop
1417,69,Male,Houston,VIP,Mobile
1418,23,Male,Houston,Regular,Mobile
1419,40,Female,Chicago,New,Mobile
1420,48,Female,Chicago,VIP,Tablet
1421,65,Male,Houston,VIP,Mobile
1422,63,Female,Chicago,Loyal,Tablet
1423,47,Male,New York,VIP,Tablet
1424,39,Male,Los Angeles,VIP,Desktop
1425,62,Male,New York,Loyal,Tablet
1426,21,Female,New York,New,Desktop
1427,41,Female,Seattle,New,Desktop
1428,41,Male,Seattle,New,Tablet
1429,63,Male,Chicago,Loyal,Mobile
1430,52,Male,Houston,Regular,Tablet
1431,66,Male,Los Angeles,Loyal,Desktop
1432,50,Female,Los Angeles,New,Mobile
1433,41,Female,Houston,VIP,Tablet
1434,51,Male,Houston,Loyal,Desktop
1435,57,Female,New York,Regular,Desktop
1436,23,Male,Houston,Regular,Desktop
1437,22,Male,Chicago,Loyal,Mobile
1438,62,Male,Houston,Regular,Mobile
1439,51,Male,Los Angeles,VIP,Tablet
1440,52,Male,Houston,Loyal,Desktop
1441,46,Male,Los Angeles,Regular,Mobile
1442,19,Male,Seattle,Loyal,Desktop
1443,55,Female,Los Angeles,VIP,Tablet
1444,60,Female,Houston,Loyal,Tablet
1445,26,Female,Chicago,Loyal,Mobile
1446,48,Female,Los Angeles,New,Mobile
1447,40,Female,Houston,Regular,Tablet
1448,28,Female,Chicago,Regular,Tablet
1449,62,Male,Chicago,Regular,Mobile
1450,20,Female,Seattle,Regular,Desktop
1451,34,Female,Chicago,Regular,Tablet
1452,63,Male,Los Angeles,Loyal,Mobile
1453,41,Female,Seattle,Regular,Tablet
1454,37,Male,New York,VIP,Desktop
1455,67,Male,Houston,Loyal,Mobile
1456,18,Female,Los Angeles,VIP,Desktop
1457,66,Male,Seattle,VIP,Desktop
1458,62,Male,Houston,New,Mobile
1459,61,Male,Los Angeles,New,Desktop
1460,57,Male,Houston,Loyal,Mobile
1461,38,Male,Seattle,Regular,Tablet
1462,51,Male,Los Angeles,Regular,Mobile
1463,23,Female,New York,VIP,Mobile
1464,49,Female,Seattle,New,Tablet
1465,41,Female,Chicago,VIP,Desktop
1466,42,Female,New York,Loyal,Desktop
1467,40,Female,Houston,New,Mobile
1468,64,Female,Houston,VIP,Desktop
1469,28,Female,Houston,Regular,Tablet
1470,56,Male,Chicago,Regular,Desktop
1471,48,Female,New York,VIP,Mobile
1472,18,Female,Los Angeles,VIP,Mobile
1473,53,Female,Seattle,Regular,Mobile
1474,29,Female,Los Angeles,VIP,Mobile
1475,70,Female,Seattle,Loyal,Desktop
1476,53,Female,Chicago,New,Mobile
1477,27,Female,Los Angeles,VIP,Mobile
1478,59,Female,Houston,Regular,Desktop
1479,62,Male,New York,New,Desktop
1480,49,Male,Seattle,Loyal,Tablet
1481,48,Female,Los Angeles,VIP,Tablet
1482,70,Male,Los Angeles,New,Desktop
1483,28,Male,Chicago,Loyal,Desktop
1484,62,Male,Los Angeles,Regular,Mobile
1485,35,Female,Houston,Loyal,Mobile
1486,36,Female,Seattle,New,Tablet
1487,30,Male,New York,Regular,Tablet
1488,38,Female,Los Angeles,Loyal,Tablet
1489,62,Female,New York,Loyal,Mobile
1490,18,Male,Seattle,Loyal,Desktop
1491,67,Female,Houston,Loyal,Mobile
1492,24,Male,Chicago,Regular,Mobile
1493,68,Male,Houston,VIP,Mobile
1494,25,Male,New York,VIP,Desktop
1495,37,Female,Chicago,VIP,Tablet
1496,51,Female,Chicago,Loyal,Mobile
1497,65,Male,Chicago,Regular,Tablet
1498,27,Male,Los Angeles,Regular,Mobile
1499,26,Male,Houston,New,Mobile
1500,19,Female,Houston,New,Mobile
